animal_type,breed,age,gender,disease,core_symptom,symptom_1,symptom_2,symptom_3,medicine,recovery_days,care_1,care_2
Goat,Boer,8,Male,Viral Fever,shivering,fever,shivering,dehydration,Supportive IV fluids,5,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Female,Respiratory Infection,cough,cough,sneeze,fever,Antibiotic syrup,7,Keep shelter clean,Regular vaccination
Goat,Jamunapari,1,Male,Fever Infection,high fever,high fever,weakness,loss appetite,Antipyretic injection,5,Keep shelter clean,Regular vaccination
Goat,Boer,7,Male,Parasitic Worms,rough coat,weight loss,rough coat,fatigue,Deworming medicine,5,Keep shelter clean,Regular vaccination
Goat,Jamunapari,6,Female,Skin Allergy,itching,itching,red skin,hair loss,Antihistamine cream,11,Keep shelter clean,Regular vaccination
Goat,Boer,9,Male,Bacterial Infection,pus discharge,pus discharge,fever,lethargy,Broad spectrum antibiotic,8,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Female,Eye Infection,red eyes,watery eyes,red eyes,swelling,Eye drops,5,Keep shelter clean,Regular vaccination
Goat,Boer,2,Female,Foot Rot,pain walking,limping,hoof swelling,pain walking,Hoof antibiotic spray,11,Keep shelter clean,Regular vaccination
Goat,Jamunapari,4,Male,Foot Rot,hoof swelling,limping,hoof swelling,pain walking,Hoof antibiotic spray,5,Keep shelter clean,Regular vaccination
Goat,Boer,3,Female,Viral Fever,dehydration,fever,shivering,dehydration,Supportive IV fluids,5,Keep shelter clean,Regular vaccination
Goat,Sirohi,9,Female,Respiratory Infection,sneeze,cough,sneeze,fever,Antibiotic syrup,7,Keep shelter clean,Regular vaccination
Goat,Sirohi,10,Male,Viral Fever,shivering,fever,shivering,dehydration,Supportive IV fluids,12,Keep shelter clean,Regular vaccination
Goat,Jamunapari,10,Male,Parasitic Worms,fatigue,weight loss,rough coat,fatigue,Deworming medicine,8,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Male,Skin Allergy,hair loss,itching,red skin,hair loss,Antihistamine cream,10,Keep shelter clean,Regular vaccination
Goat,Boer,9,Female,Nutritional Deficiency,fatigue,weak bones,poor growth,fatigue,Vitamin supplement,10,Keep shelter clean,Regular vaccination
Goat,Jamunapari,10,Male,Foot Rot,limping,limping,hoof swelling,pain walking,Hoof antibiotic spray,10,Keep shelter clean,Regular vaccination
Goat,Sirohi,9,Female,Nutritional Deficiency,poor growth,weak bones,poor growth,fatigue,Vitamin supplement,12,Keep shelter clean,Regular vaccination
Goat,Sirohi,3,Male,Viral Fever,dehydration,fever,shivering,dehydration,Supportive IV fluids,8,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Male,Nutritional Deficiency,fatigue,weak bones,poor growth,fatigue,Vitamin supplement,6,Keep shelter clean,Regular vaccination
Goat,Sirohi,10,Male,Eye Infection,red eyes,watery eyes,red eyes,swelling,Eye drops,5,Keep shelter clean,Regular vaccination
Goat,Sirohi,1,Male,Parasitic Worms,rough coat,weight loss,rough coat,fatigue,Deworming medicine,6,Keep shelter clean,Regular vaccination
Goat,Jamunapari,6,Male,Fever Infection,weakness,high fever,weakness,loss appetite,Antipyretic injection,12,Keep shelter clean,Regular vaccination
Goat,Jamunapari,5,Male,Respiratory Infection,sneeze,cough,sneeze,fever,Antibiotic syrup,5,Keep shelter clean,Regular vaccination
Goat,Boer,4,Male,Bacterial Infection,pus discharge,pus discharge,fever,lethargy,Broad spectrum antibiotic,9,Keep shelter clean,Regular vaccination
Goat,Boer,7,Female,Skin Allergy,red skin,itching,red skin,hair loss,Antihistamine cream,13,Keep shelter clean,Regular vaccination
Goat,Sirohi,10,Male,Parasitic Worms,weight loss,weight loss,rough coat,fatigue,Deworming medicine,8,Keep shelter clean,Regular vaccination
Goat,Boer,5,Female,Bacterial Infection,lethargy,pus discharge,fever,lethargy,Broad spectrum antibiotic,9,Keep shelter clean,Regular vaccination
Goat,Jamunapari,5,Male,Foot Rot,pain walking,limping,hoof swelling,pain walking,Hoof antibiotic spray,7,Keep shelter clean,Regular vaccination
Goat,Sirohi,5,Male,Parasitic Worms,rough coat,weight loss,rough coat,fatigue,Deworming medicine,9,Keep shelter clean,Regular vaccination
Goat,Sirohi,10,Female,Skin Allergy,red skin,itching,red skin,hair loss,Antihistamine cream,8,Keep shelter clean,Regular vaccination
Goat,Boer,10,Female,Foot Rot,limping,limping,hoof swelling,pain walking,Hoof antibiotic spray,5,Keep shelter clean,Regular vaccination
Goat,Jamunapari,3,Female,Viral Fever,shivering,fever,shivering,dehydration,Supportive IV fluids,14,Keep shelter clean,Regular vaccination
Goat,Boer,3,Male,Foot Rot,limping,limping,hoof swelling,pain walking,Hoof antibiotic spray,10,Keep shelter clean,Regular vaccination
Goat,Sirohi,6,Male,Nutritional Deficiency,poor growth,weak bones,poor growth,fatigue,Vitamin supplement,14,Keep shelter clean,Regular vaccination
Goat,Jamunapari,3,Female,Digestive Disorder,vomiting,diarrhea,vomiting,bloating,Digestive tonic,14,Keep shelter clean,Regular vaccination
Goat,Boer,4,Male,Bacterial Infection,pus discharge,pus discharge,fever,lethargy,Broad spectrum antibiotic,7,Keep shelter clean,Regular vaccination
Goat,Sirohi,5,Female,Viral Fever,fever,fever,shivering,dehydration,Supportive IV fluids,14,Keep shelter clean,Regular vaccination
Goat,Boer,8,Male,Skin Allergy,itching,itching,red skin,hair loss,Antihistamine cream,7,Keep shelter clean,Regular vaccination
Goat,Sirohi,10,Male,Respiratory Infection,fever,cough,sneeze,fever,Antibiotic syrup,8,Keep shelter clean,Regular vaccination
Goat,Sirohi,8,Female,Digestive Disorder,vomiting,diarrhea,vomiting,bloating,Digestive tonic,6,Keep shelter clean,Regular vaccination
Goat,Boer,7,Female,Foot Rot,hoof swelling,limping,hoof swelling,pain walking,Hoof antibiotic spray,6,Keep shelter clean,Regular vaccination
Goat,Sirohi,3,Female,Fever Infection,high fever,high fever,weakness,loss appetite,Antipyretic injection,10,Keep shelter clean,Regular vaccination
Goat,Sirohi,6,Male,Nutritional Deficiency,weak bones,weak bones,poor growth,fatigue,Vitamin supplement,7,Keep shelter clean,Regular vaccination
Goat,Boer,6,Male,Nutritional Deficiency,fatigue,weak bones,poor growth,fatigue,Vitamin supplement,9,Keep shelter clean,Regular vaccination
Goat,Jamunapari,10,Female,Bacterial Infection,fever,pus discharge,fever,lethargy,Broad spectrum antibiotic,6,Keep shelter clean,Regular vaccination
Goat,Jamunapari,8,Male,Bacterial Infection,pus discharge,pus discharge,fever,lethargy,Broad spectrum antibiotic,11,Keep shelter clean,Regular vaccination
Goat,Sirohi,3,Male,Digestive Disorder,vomiting,diarrhea,vomiting,bloating,Digestive tonic,6,Keep shelter clean,Regular vaccination
Goat,Sirohi,10,Male,Respiratory Infection,cough,cough,sneeze,fever,Antibiotic syrup,9,Keep shelter clean,Regular vaccination
Goat,Jamunapari,8,Male,Nutritional Deficiency,poor growth,weak bones,poor growth,fatigue,Vitamin supplement,10,Keep shelter clean,Regular vaccination
Goat,Boer,6,Female,Digestive Disorder,diarrhea,diarrhea,vomiting,bloating,Digestive tonic,14,Keep shelter clean,Regular vaccination
Goat,Sirohi,2,Female,Viral Fever,dehydration,fever,shivering,dehydration,Supportive IV fluids,9,Keep shelter clean,Regular vaccination
Goat,Jamunapari,3,Female,Eye Infection,swelling,watery eyes,red eyes,swelling,Eye drops,13,Keep shelter clean,Regular vaccination
Goat,Sirohi,4,Female,Fever Infection,high fever,high fever,weakness,loss appetite,Antipyretic injection,9,Keep shelter clean,Regular vaccination
Goat,Sirohi,10,Female,Bacterial Infection,fever,pus discharge,fever,lethargy,Broad spectrum antibiotic,9,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Female,Foot Rot,pain walking,limping,hoof swelling,pain walking,Hoof antibiotic spray,14,Keep shelter clean,Regular vaccination
Goat,Sirohi,6,Male,Fever Infection,high fever,high fever,weakness,loss appetite,Antipyretic injection,14,Keep shelter clean,Regular vaccination
Goat,Sirohi,2,Male,Parasitic Worms,rough coat,weight loss,rough coat,fatigue,Deworming medicine,5,Keep shelter clean,Regular vaccination
Goat,Boer,10,Female,Skin Allergy,red skin,itching,red skin,hair loss,Antihistamine cream,10,Keep shelter clean,Regular vaccination
Goat,Boer,9,Female,Viral Fever,shivering,fever,shivering,dehydration,Supportive IV fluids,13,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Male,Skin Allergy,itching,itching,red skin,hair loss,Antihistamine cream,11,Keep shelter clean,Regular vaccination
Goat,Jamunapari,4,Male,Nutritional Deficiency,fatigue,weak bones,poor growth,fatigue,Vitamin supplement,7,Keep shelter clean,Regular vaccination
Goat,Jamunapari,3,Male,Foot Rot,pain walking,limping,hoof swelling,pain walking,Hoof antibiotic spray,6,Keep shelter clean,Regular vaccination
Goat,Sirohi,3,Female,Digestive Disorder,vomiting,diarrhea,vomiting,bloating,Digestive tonic,7,Keep shelter clean,Regular vaccination
Goat,Sirohi,1,Male,Respiratory Infection,fever,cough,sneeze,fever,Antibiotic syrup,5,Keep shelter clean,Regular vaccination
Goat,Jamunapari,1,Female,Eye Infection,red eyes,watery eyes,red eyes,swelling,Eye drops,9,Keep shelter clean,Regular vaccination
Goat,Sirohi,6,Female,Viral Fever,dehydration,fever,shivering,dehydration,Supportive IV fluids,12,Keep shelter clean,Regular vaccination
Goat,Boer,10,Male,Respiratory Infection,sneeze,cough,sneeze,fever,Antibiotic syrup,6,Keep shelter clean,Regular vaccination
Goat,Boer,8,Male,Parasitic Worms,weight loss,weight loss,rough coat,fatigue,Deworming medicine,6,Keep shelter clean,Regular vaccination
Goat,Jamunapari,9,Female,Digestive Disorder,vomiting,diarrhea,vomiting,bloating,Digestive tonic,10,Keep shelter clean,Regular vaccination
Goat,Jamunapari,4,Female,Foot Rot,limping,limping,hoof swelling,pain walking,Hoof antibiotic spray,8,Keep shelter clean,Regular vaccination
Goat,Boer,1,Male,Nutritional Deficiency,fatigue,weak bones,poor growth,fatigue,Vitamin supplement,6,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Male,Foot Rot,limping,limping,hoof swelling,pain walking,Hoof antibiotic spray,6,Keep shelter clean,Regular vaccination
Goat,Boer,2,Female,Viral Fever,fever,fever,shivering,dehydration,Supportive IV fluids,10,Keep shelter clean,Regular vaccination
Goat,Sirohi,9,Female,Eye Infection,swelling,watery eyes,red eyes,swelling,Eye drops,6,Keep shelter clean,Regular vaccination
Goat,Boer,2,Male,Respiratory Infection,cough,cough,sneeze,fever,Antibiotic syrup,12,Keep shelter clean,Regular vaccination
Goat,Sirohi,9,Female,Respiratory Infection,cough,cough,sneeze,fever,Antibiotic syrup,14,Keep shelter clean,Regular vaccination
Goat,Jamunapari,4,Female,Foot Rot,hoof swelling,limping,hoof swelling,pain walking,Hoof antibiotic spray,14,Keep shelter clean,Regular vaccination
Goat,Sirohi,9,Male,Bacterial Infection,fever,pus discharge,fever,lethargy,Broad spectrum antibiotic,7,Keep shelter clean,Regular vaccination
Goat,Sirohi,6,Female,Eye Infection,watery eyes,watery eyes,red eyes,swelling,Eye drops,7,Keep shelter clean,Regular vaccination
Goat,Boer,2,Male,Foot Rot,pain walking,limping,hoof swelling,pain walking,Hoof antibiotic spray,12,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Male,Respiratory Infection,fever,cough,sneeze,fever,Antibiotic syrup,6,Keep shelter clean,Regular vaccination
Goat,Boer,6,Male,Eye Infection,watery eyes,watery eyes,red eyes,swelling,Eye drops,5,Keep shelter clean,Regular vaccination
Goat,Boer,6,Female,Fever Infection,loss appetite,high fever,weakness,loss appetite,Antipyretic injection,12,Keep shelter clean,Regular vaccination
Goat,Boer,5,Male,Bacterial Infection,fever,pus discharge,fever,lethargy,Broad spectrum antibiotic,14,Keep shelter clean,Regular vaccination
Goat,Jamunapari,7,Female,Skin Allergy,red skin,itching,red skin,hair loss,Antihistamine cream,5,Keep shelter clean,Regular vaccination
Goat,Jamunapari,10,Male,Digestive Disorder,bloating,diarrhea,vomiting,bloating,Digestive tonic,6,Keep shelter clean,Regular vaccination
Goat,Sirohi,2,Female,Skin Allergy,hair loss,itching,red skin,hair loss,Antihistamine cream,8,Keep shelter clean,Regular vaccination
Goat,Jamunapari,9,Male,Bacterial Infection,fever,pus discharge,fever,lethargy,Broad spectrum antibiotic,9,Keep shelter clean,Regular vaccination
Goat,Boer,10,Male,Nutritional Deficiency,weak bones,weak bones,poor growth,fatigue,Vitamin supplement,11,Keep shelter clean,Regular vaccination
Goat,Jamunapari,6,Male,Foot Rot,pain walking,limping,hoof swelling,pain walking,Hoof antibiotic spray,14,Keep shelter clean,Regular vaccination
Goat,Jamunapari,7,Female,Respiratory Infection,cough,cough,sneeze,fever,Antibiotic syrup,7,Keep shelter clean,Regular vaccination
Goat,Boer,4,Male,Fever Infection,high fever,high fever,weakness,loss appetite,Antipyretic injection,11,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Male,Bacterial Infection,lethargy,pus discharge,fever,lethargy,Broad spectrum antibiotic,14,Keep shelter clean,Regular vaccination
Goat,Jamunapari,10,Male,Foot Rot,hoof swelling,limping,hoof swelling,pain walking,Hoof antibiotic spray,7,Keep shelter clean,Regular vaccination
Goat,Sirohi,9,Male,Viral Fever,fever,fever,shivering,dehydration,Supportive IV fluids,9,Keep shelter clean,Regular vaccination
Goat,Sirohi,3,Male,Skin Allergy,itching,itching,red skin,hair loss,Antihistamine cream,14,Keep shelter clean,Regular vaccination
Goat,Jamunapari,9,Female,Bacterial Infection,lethargy,pus discharge,fever,lethargy,Broad spectrum antibiotic,12,Keep shelter clean,Regular vaccination
Goat,Jamunapari,6,Female,Eye Infection,watery eyes,watery eyes,red eyes,swelling,Eye drops,8,Keep shelter clean,Regular vaccination
Goat,Boer,3,Male,Respiratory Infection,sneeze,cough,sneeze,fever,Antibiotic syrup,8,Keep shelter clean,Regular vaccination
Goat,Sirohi,5,Male,Nutritional Deficiency,fatigue,weak bones,poor growth,fatigue,Vitamin supplement,7,Keep shelter clean,Regular vaccination
Goat,Jamunapari,3,Male,Bacterial Infection,pus discharge,pus discharge,fever,lethargy,Broad spectrum antibiotic,9,Keep shelter clean,Regular vaccination
Goat,Jamunapari,4,Female,Nutritional Deficiency,fatigue,weak bones,poor growth,fatigue,Vitamin supplement,6,Keep shelter clean,Regular vaccination
Goat,Sirohi,1,Male,Parasitic Worms,rough coat,weight loss,rough coat,fatigue,Deworming medicine,10,Keep shelter clean,Regular vaccination
Goat,Jamunapari,1,Male,Nutritional Deficiency,poor growth,weak bones,poor growth,fatigue,Vitamin supplement,6,Keep shelter clean,Regular vaccination
Goat,Jamunapari,10,Male,Bacterial Infection,pus discharge,pus discharge,fever,lethargy,Broad spectrum antibiotic,5,Keep shelter clean,Regular vaccination
Goat,Boer,10,Male,Viral Fever,dehydration,fever,shivering,dehydration,Supportive IV fluids,12,Keep shelter clean,Regular vaccination
Goat,Sirohi,6,Female,Viral Fever,dehydration,fever,shivering,dehydration,Supportive IV fluids,13,Keep shelter clean,Regular vaccination
Goat,Jamunapari,4,Male,Nutritional Deficiency,weak bones,weak bones,poor growth,fatigue,Vitamin supplement,13,Keep shelter clean,Regular vaccination
Goat,Boer,4,Female,Parasitic Worms,fatigue,weight loss,rough coat,fatigue,Deworming medicine,14,Keep shelter clean,Regular vaccination
Goat,Boer,4,Female,Skin Allergy,itching,itching,red skin,hair loss,Antihistamine cream,9,Keep shelter clean,Regular vaccination
Goat,Jamunapari,10,Female,Nutritional Deficiency,weak bones,weak bones,poor growth,fatigue,Vitamin supplement,8,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Female,Fever Infection,loss appetite,high fever,weakness,loss appetite,Antipyretic injection,5,Keep shelter clean,Regular vaccination
Goat,Boer,9,Female,Fever Infection,weakness,high fever,weakness,loss appetite,Antipyretic injection,13,Keep shelter clean,Regular vaccination
Goat,Jamunapari,2,Male,Respiratory Infection,fever,cough,sneeze,fever,Antibiotic syrup,14,Keep shelter clean,Regular vaccination
Goat,Boer,4,Female,Parasitic Worms,rough coat,weight loss,rough coat,fatigue,Deworming medicine,7,Keep shelter clean,Regular vaccination
Goat,Sirohi,10,Male,Eye Infection,swelling,watery eyes,red eyes,swelling,Eye drops,9,Keep shelter clean,Regular vaccination
Goat,Boer,8,Male,Digestive Disorder,bloating,diarrhea,vomiting,bloating,Digestive tonic,6,Keep shelter clean,Regular vaccination
Goat,Jamunapari,1,Female,Nutritional Deficiency,poor growth,weak bones,poor growth,fatigue,Vitamin supplement,5,Keep shelter clean,Regular vaccination
Goat,Sirohi,3,Female,Respiratory Infection,sneeze,cough,sneeze,fever,Antibiotic syrup,10,Keep shelter clean,Regular vaccination
Goat,Sirohi,10,Female,Respiratory Infection,sneeze,cough,sneeze,fever,Antibiotic syrup,9,Keep shelter clean,Regular vaccination
Goat,Sirohi,8,Male,Fever Infection,weakness,high fever,weakness,loss appetite,Antipyretic injection,9,Keep shelter clean,Regular vaccination
Goat,Sirohi,6,Male,Digestive Disorder,vomiting,diarrhea,vomiting,bloating,Digestive tonic,6,Keep shelter clean,Regular vaccination
Goat,Sirohi,7,Female,Viral Fever,dehydration,fever,shivering,dehydration,Supportive IV fluids,6,Keep shelter clean,Regular vaccination
Goat,Boer,4,Female,Respiratory Infection,sneeze,cough,sneeze,fever,Antibiotic syrup,8,Keep shelter clean,Regular vaccination
Goat,Jamunapari,7,Male,Fever Infection,weakness,high fever,weakness,loss appetite,Antipyretic injection,13,Keep shelter clean,Regular vaccination
Goat,Sirohi,9,Female,Digestive Disorder,diarrhea,diarrhea,vomiting,bloating,Digestive tonic,13,Keep shelter clean,Regular vaccination
Goat,Sirohi,3,Female,Fever Infection,weakness,high fever,weakness,loss appetite,Antipyretic injection,6,Keep shelter clean,Regular vaccination
Goat,Sirohi,1,Male,Skin Allergy,hair loss,itching,red skin,hair loss,Antihistamine cream,8,Keep shelter clean,Regular vaccination
Goat,Jamunapari,8,Male,Respiratory Infection,cough,cough,sneeze,fever,Antibiotic syrup,13,Keep shelter clean,Regular vaccination
